,image_name,target,batch,fold
5454,boat_s_001187.png,8,1,7
5455,tabby_cat_s_001795.png,3,1,2
5456,toad_s_002567.png,6,1,9
5457,dive_bomber_s_001741.png,0,1,0
5458,pekingese_s_002740.png,5,1,1
5459,convertible_s_001148.png,1,1,1
5460,shooting_brake_s_000167.png,1,1,1
5461,lorry_s_001152.png,9,1,5
5462,cervus_elaphus_s_000131.png,4,1,0
5463,ship_s_000029.png,8,1,0
5464,semi_s_000056.png,9,1,5
5465,trailer_truck_s_000877.png,9,1,2
5466,tipper_truck_s_000840.png,9,1,8
5467,chihuahua_s_002288.png,5,1,6
5468,twinjet_s_000240.png,0,1,0
5469,supertanker_s_001543.png,8,1,2
5470,propeller_plane_s_001737.png,0,1,6
5471,alauda_arvensis_s_000589.png,2,1,6
5472,stealth_fighter_s_000916.png,0,1,9
5473,felis_catus_s_001606.png,3,1,9
5474,grass_frog_s_001082.png,6,1,1
5475,cat_s_001797.png,3,1,4
5476,fire_truck_s_000892.png,9,1,0
5477,propeller_plane_s_001194.png,0,1,2
5478,tomcat_s_000380.png,3,1,7
5479,felis_catus_s_000384.png,3,1,7
5480,freighter_s_001238.png,8,1,7
5481,jetliner_s_000109.png,0,1,2
5482,police_boat_s_000431.png,8,1,6
5483,barge_s_000024.png,8,1,8
5484,attack_aircraft_s_000003.png,0,1,1
5485,semi_s_000887.png,9,1,3
5486,red_deer_s_001062.png,4,1,1
5487,container_ship_s_000963.png,8,1,5
5488,elk_s_000375.png,4,1,8
5489,toad_s_001147.png,6,1,7
5490,deer_s_001427.png,4,1,0
5491,cervus_elaphus_s_001358.png,4,1,5
5492,tabby_cat_s_002581.png,3,1,8
5493,house_cat_s_001247.png,3,1,1
5494,stealth_fighter_s_000019.png,0,1,4
5495,moose_s_000287.png,4,1,1
5496,delivery_truck_s_000476.png,9,1,8
5497,green_frog_s_001228.png,6,1,8
5498,saddle_horse_s_000573.png,7,1,2
5499,tow_truck_s_001962.png,9,1,3
5500,maltese_dog_s_000053.png,5,1,7
5501,american_elk_s_001317.png,4,1,5
5502,tabby_s_000897.png,3,1,5
5503,english_toy_spaniel_s_001000.png,5,1,6
5504,blenheim_spaniel_s_001008.png,5,1,3
5505,puppy_s_001511.png,5,1,0
5506,pipit_s_001709.png,2,1,1
5507,alley_cat_s_002088.png,3,1,2
5508,toad_s_001250.png,6,1,4
5509,pekingese_s_000040.png,5,1,6
5510,toy_spaniel_s_001695.png,5,1,8
5511,tipper_truck_s_000937.png,9,1,4
5512,motorcar_s_001328.png,1,1,2
5513,rana_temporaria_s_001915.png,6,1,4
5514,moose_s_001108.png,4,1,4
5515,station_wagon_s_002103.png,1,1,5
5516,airbus_s_000231.png,0,1,0
5517,pekingese_s_001831.png,5,1,5
5518,broodmare_s_001176.png,7,1,3
5519,dumper_s_000049.png,9,1,5
5520,true_cat_s_000597.png,3,1,8
5521,airliner_s_002315.png,0,1,1
5522,toad_frog_s_000988.png,6,1,6
5523,boat_s_001839.png,8,1,2
5524,delivery_truck_s_000507.png,9,1,4
5525,arabian_s_002384.png,7,1,0
5526,barking_frog_s_000384.png,6,1,4
5527,oscine_s_000007.png,2,1,0
5528,boat_s_000740.png,8,1,3
5529,attack_aircraft_s_000621.png,0,1,8
5530,jetliner_s_000041.png,0,1,8
5531,wagtail_s_001335.png,2,1,7
5532,lorry_s_000241.png,9,1,5
5533,airbus_s_001925.png,0,1,4
5534,tabby_s_000414.png,3,1,9
5535,bird_s_001255.png,2,1,3
5536,dawn_horse_s_002164.png,7,1,7
5537,rhea_americana_s_000481.png,2,1,4
5538,lipizzan_s_001885.png,7,1,0
5539,tabby_s_001160.png,3,1,9
5540,bird_of_passage_s_000888.png,2,1,1
5541,domestic_cat_s_002120.png,3,1,7
5542,arabian_s_000670.png,7,1,5
5543,gelding_s_000141.png,7,1,7
5544,puppy_s_000150.png,5,1,6
5545,cat_s_002016.png,3,1,6
5546,lightship_s_001106.png,8,1,6
5547,mongrel_s_002080.png,5,1,4
5548,american_elk_s_000289.png,4,1,9
5549,propeller_plane_s_000001.png,0,1,2
5550,wagtail_s_001632.png,2,1,6
5551,camion_s_001008.png,9,1,7
5552,coupe_s_001855.png,1,1,0
5553,house_cat_s_001231.png,3,1,4
5554,hedge_sparrow_s_000236.png,2,1,8
5555,maltese_s_000721.png,5,1,3
5556,guard_boat_s_000474.png,8,1,8
5557,fighter_aircraft_s_000325.png,0,1,8
5558,bufo_marinus_s_001086.png,6,1,3
5559,taxi_s_001412.png,1,1,9
5560,broodmare_s_001210.png,7,1,5
5561,dog_s_000543.png,5,1,4
5562,delivery_truck_s_000857.png,9,1,3
5563,gelding_s_001864.png,7,1,5
5564,tennessee_walking_horse_s_000311.png,7,1,9
5565,toy_spaniel_s_001805.png,5,1,3
5566,multiengine_airplane_s_000276.png,0,1,7
5567,compact_car_s_000553.png,1,1,5
5568,station_wagon_s_000078.png,1,1,3
5569,fire_truck_s_001173.png,9,1,9
5570,american_elk_s_000011.png,4,1,3
5571,accentor_s_000368.png,2,1,0
5572,shooting_brake_s_000771.png,1,1,0
5573,dredger_s_000236.png,8,1,7
5574,dunnock_s_000841.png,2,1,0
5575,emu_s_001107.png,2,1,0
5576,wagtail_s_001809.png,2,1,8
5577,lippizaner_s_000770.png,7,1,5
5578,mouser_s_000759.png,3,1,9
5579,lippizan_s_000010.png,7,1,1
5580,multiengine_plane_s_000170.png,0,1,9
5581,alces_alces_s_001603.png,4,1,3
5582,rana_cascadae_s_000100.png,6,1,6
5583,bufo_bufo_s_002079.png,6,1,0
5584,bird_s_002410.png,2,1,7
5585,trailer_truck_s_000173.png,9,1,2
5586,felis_domesticus_s_000148.png,3,1,0
5587,multiengine_airplane_s_000247.png,0,1,8
5588,toad_frog_s_000834.png,6,1,6
5589,jumbo_jet_s_000362.png,0,1,5
5590,car_s_000225.png,1,1,5
5591,tipper_truck_s_001759.png,9,1,2
5592,tabby_cat_s_000684.png,3,1,8
5593,maltese_dog_s_001511.png,5,1,2
5594,red_deer_s_001723.png,4,1,6
5595,trucking_rig_s_000526.png,9,1,7
5596,bufo_viridis_s_000135.png,6,1,4
5597,tennessee_walking_horse_s_001478.png,7,1,9
5598,cat_s_001792.png,3,1,4
5599,bufo_bufo_s_000571.png,6,1,5
5600,oil_tanker_s_001615.png,8,1,0
5601,true_cat_s_001589.png,3,1,3
5602,tipper_lorry_s_000437.png,9,1,5
5603,emu_s_001488.png,2,1,3
5604,airliner_s_001029.png,0,1,4
5605,tipper_truck_s_000691.png,9,1,6
5606,japanese_spaniel_s_000090.png,5,1,5
5607,odocoileus_hemionus_s_001257.png,4,1,5
5608,arabian_s_001090.png,7,1,3
5609,passerine_s_000655.png,2,1,4
5610,felis_catus_s_000689.png,3,1,8
5611,articulated_lorry_s_000809.png,9,1,3
5612,fire_engine_s_001275.png,9,1,6
5613,pekinese_s_000297.png,5,1,2
5614,attack_aircraft_s_000132.png,0,1,5
5615,cat_s_002623.png,3,1,8
5616,motorcar_s_000653.png,1,1,9
5617,arabian_s_000049.png,7,1,7
5618,cassowary_s_000344.png,2,1,9
5619,red_deer_s_001731.png,4,1,2
5620,arabian_s_001815.png,7,1,8
5621,delivery_truck_s_000334.png,9,1,4
5622,dustcart_s_000005.png,9,1,7
5623,attack_aircraft_s_001168.png,0,1,0
5624,deer_s_000614.png,4,1,4
5625,reindeer_s_000578.png,4,1,2
5626,puppy_s_001806.png,5,1,3
5627,car_s_001416.png,1,1,7
5628,dawn_horse_s_000846.png,7,1,9
5629,estate_car_s_001655.png,1,1,0
5630,ship_s_001770.png,8,1,4
5631,mule_deer_s_000436.png,4,1,2
5632,convertible_s_001703.png,1,1,4
5633,deer_s_000126.png,4,1,1
5634,sparrow_s_002519.png,2,1,9
5635,shooting_brake_s_001693.png,1,1,2
5636,bufo_s_000051.png,6,1,8
5637,dump_truck_s_001897.png,9,1,6
5638,apteryx_s_001036.png,2,1,5
5639,gamecock_s_000330.png,2,1,0
5640,fighter_aircraft_s_001526.png,0,1,8
5641,houseboat_s_000617.png,8,1,5
5642,fighter_aircraft_s_001714.png,0,1,7
5643,cargo_ship_s_001074.png,8,1,0
5644,pontoon_s_000024.png,8,1,0
5645,maltese_s_002163.png,5,1,1
5646,maltese_s_001856.png,5,1,3
5647,sparrow_s_002106.png,2,1,3
5648,speedboat_s_000971.png,8,1,9
5649,airbus_s_002121.png,0,1,2
5650,semi_s_001977.png,9,1,2
5651,puppy_s_002346.png,5,1,8
5652,lipizzan_s_001946.png,7,1,0
5653,elk_s_001248.png,4,1,9
5654,lorry_s_002415.png,9,1,7
5655,toy_s_001991.png,5,1,4
5656,cassowary_s_001479.png,2,1,4
5657,jumbo_jet_s_001117.png,0,1,0
5658,passenger_ship_s_001229.png,8,1,1
5659,monoplane_s_000544.png,0,1,9
5660,struthio_camelus_s_000038.png,2,1,4
5661,leopard_frog_s_001429.png,6,1,9
5662,lorry_s_000022.png,9,1,6
5663,automobile_s_001656.png,1,1,0
5664,tabby_s_001719.png,3,1,7
5665,monoplane_s_001386.png,0,1,2
5666,shooting_brake_s_000970.png,1,1,5
5667,passenger_ship_s_000057.png,8,1,7
5668,fire_truck_s_002174.png,9,1,6
5669,cervus_elaphus_s_001433.png,4,1,8
5670,maltese_s_000014.png,5,1,8
5671,tow_truck_s_001493.png,9,1,5
5672,containership_s_000347.png,8,1,7
5673,stealth_fighter_s_001753.png,0,1,6
5674,broodmare_s_001836.png,7,1,4
5675,sea_boat_s_000844.png,8,1,1
5676,odocoileus_hemionus_s_000723.png,4,1,0
5677,muntjac_s_000483.png,4,1,1
5678,alley_cat_s_000415.png,3,1,5
5679,crapaud_s_002076.png,6,1,1
5680,toad_s_000402.png,6,1,6
5681,puppy_s_000611.png,5,1,8
5682,american_toad_s_001505.png,6,1,0
5683,compact_car_s_001281.png,1,1,2
5684,fighter_aircraft_s_000461.png,0,1,5
5685,convertible_s_001122.png,1,1,7
5686,honey_eater_s_001591.png,2,1,5
5687,passenger_ship_s_002061.png,8,1,0
5688,truck_s_000132.png,9,1,0
5689,southwestern_toad_s_000013.png,6,1,1
5690,maltese_s_000275.png,5,1,9
5691,tipper_truck_s_001315.png,9,1,9
5692,trucking_rig_s_000341.png,9,1,2
5693,tipper_s_001618.png,9,1,6
5694,rana_pipiens_s_001386.png,6,1,6
5695,maltese_s_001617.png,5,1,6
5696,airliner_s_000710.png,0,1,6
5697,tractor_trailer_s_000727.png,9,1,2
5698,pekinese_s_001496.png,5,1,1
5699,stealth_bomber_s_001908.png,0,1,7
5700,lapdog_s_000635.png,5,1,9
5701,container_ship_s_001015.png,8,1,5
5702,stealth_fighter_s_000959.png,0,1,1
5703,twinjet_s_000070.png,0,1,2
5704,cervus_elaphus_s_000290.png,4,1,4
5705,tabby_cat_s_001650.png,3,1,0
5706,elk_s_000038.png,4,1,3
5707,flying_bird_s_000057.png,2,1,9
5708,bufo_speciosus_s_000071.png,6,1,7
5709,car_s_000799.png,1,1,1
5710,male_horse_s_000360.png,7,1,2
5711,bufo_bufo_s_001229.png,6,1,2
5712,bird_s_001249.png,2,1,7
5713,felis_domesticus_s_000543.png,3,1,8
5714,coupe_s_001466.png,1,1,2
5715,sparrow_s_000813.png,2,1,9
5716,pilot_boat_s_001740.png,8,1,8
5717,ostrich_s_000039.png,2,1,4
5718,toad_s_002024.png,6,1,7
5719,fighter_aircraft_s_000938.png,0,1,2
5720,tabby_cat_s_002524.png,3,1,9
5721,barking_deer_s_000002.png,4,1,4
5722,car_s_000921.png,1,1,4
5723,western_toad_s_000211.png,6,1,1
5724,pipit_s_000070.png,2,1,5
5725,tabby_s_002319.png,3,1,4
5726,elk_s_000972.png,4,1,5
5727,wagtail_s_001607.png,2,1,7
5728,toad_s_000703.png,6,1,1
5729,dog_s_002093.png,5,1,1
5730,container_ship_s_001843.png,8,1,9
5731,fire_truck_s_002155.png,9,1,2
5732,ferryboat_s_000194.png,8,1,2
5733,tabby_cat_s_002838.png,3,1,5
5734,pekingese_s_001098.png,5,1,7
5735,broodmare_s_000696.png,7,1,8
5736,toy_spaniel_s_001589.png,5,1,1
5737,lippizan_s_000563.png,7,1,9
5738,airbus_s_001674.png,0,1,9
5739,japanese_deer_s_000944.png,4,1,2
5740,barking_frog_s_000969.png,6,1,8
5741,tabby_cat_s_000968.png,3,1,9
5742,fawn_s_001141.png,4,1,2
5743,propeller_plane_s_001375.png,0,1,2
5744,tomcat_s_000777.png,3,1,8
5745,toad_frog_s_001013.png,6,1,4
5746,cassowary_s_001775.png,2,1,7
5747,auto_s_000318.png,1,1,5
5748,stud_mare_s_000334.png,7,1,2
5749,dog_s_001481.png,5,1,1
5750,oil_tanker_s_000369.png,8,1,6
5751,pekingese_s_001179.png,5,1,0
5752,ship_s_000123.png,8,1,5
5753,quarter_horse_s_000603.png,7,1,3
5754,woodland_caribou_s_001039.png,4,1,6
5755,pekingese_s_001156.png,5,1,1
5756,fawn_s_001327.png,4,1,9
5757,attack_aircraft_s_001742.png,0,1,9
5758,passerine_s_001376.png,2,1,7
5759,coupe_s_000216.png,1,1,7
5760,puppy_s_002057.png,5,1,3
5761,lipizzan_s_001610.png,7,1,3
5762,passerine_s_000165.png,2,1,6
5763,spring_frog_s_001018.png,6,1,6
5764,pontoon_s_002047.png,8,1,3
5765,jetliner_s_001877.png,0,1,2
5766,arabian_s_002392.png,7,1,2
5767,quarter_horse_s_001840.png,7,1,4
5768,wapiti_s_000238.png,4,1,7
5769,convertible_s_002084.png,1,1,8
5770,airliner_s_001511.png,0,1,8
5771,arabian_s_001800.png,7,1,5
5772,fire_truck_s_000029.png,9,1,9
5773,bird_s_000402.png,2,1,4
5774,stallion_s_001095.png,7,1,1
5775,fighter_aircraft_s_000102.png,0,1,4
5776,delivery_truck_s_000078.png,9,1,3
5777,pleasure_boat_s_001016.png,8,1,4
5778,lipizzan_s_002119.png,7,1,0
5779,cow_pony_s_000187.png,7,1,7
5780,blenheim_spaniel_s_000908.png,5,1,3
5781,finch_s_000281.png,2,1,9
5782,tennessee_walker_s_000846.png,7,1,8
5783,pantechnicon_s_000003.png,9,1,4
5784,tennessee_walking_horse_s_001006.png,7,1,8
5785,bufo_marinus_s_000668.png,6,1,0
5786,elk_s_000004.png,4,1,8
5787,powerboat_s_000603.png,8,1,6
5788,fallow_deer_s_000589.png,4,1,0
5789,toad_s_002543.png,6,1,2
5790,mule_deer_s_000268.png,4,1,2
5791,coupe_s_000235.png,1,1,3
5792,tennessee_walking_horse_s_000881.png,7,1,1
5793,trucking_rig_s_000023.png,9,1,8
5794,ferryboat_s_000199.png,8,1,9
5795,ship_s_001623.png,8,1,1
5796,bufo_bufo_s_001246.png,6,1,0
5797,tabby_s_000887.png,3,1,5
5798,tennessee_walker_s_000197.png,7,1,9
5799,cat_s_001389.png,3,1,0
5800,cat_s_001836.png,3,1,5
5801,delivery_truck_s_001616.png,9,1,2
5802,broodmare_s_000804.png,7,1,9
5803,dive_bomber_s_001201.png,0,1,6
5804,mare_s_000574.png,7,1,1
5805,estate_car_s_000833.png,1,1,6
5806,liberty_ship_s_000838.png,8,1,1
5807,ship_s_001517.png,8,1,4
5808,chihuahua_s_001069.png,5,1,0
5809,roan_s_000208.png,7,1,0
5810,car_s_000217.png,1,1,4
5811,car_s_000673.png,1,1,5
5812,lippizan_s_001252.png,7,1,4
5813,stag_s_000336.png,4,1,3
5814,biplane_s_002159.png,0,1,7
5815,odocoileus_hemionus_s_000651.png,4,1,4
5816,compact_car_s_001476.png,1,1,3
5817,ostrich_s_002038.png,2,1,7
5818,sparrow_s_002155.png,2,1,2
5819,tipper_truck_s_000278.png,9,1,9
5820,liberty_ship_s_001713.png,8,1,6
5821,stallion_s_001993.png,7,1,5
5822,police_cruiser_s_000322.png,1,1,5
5823,alley_cat_s_000787.png,3,1,9
5824,ostrich_s_000776.png,2,1,7
5825,wagtail_s_001521.png,2,1,4
5826,red_deer_s_000333.png,4,1,8
5827,compact_car_s_001258.png,1,1,5
5828,monoplane_s_000346.png,0,1,2
5829,wapiti_s_000282.png,4,1,6
5830,maltese_s_000315.png,5,1,2
5831,car_s_000063.png,1,1,9
5832,maltese_dog_s_001166.png,5,1,5
5833,southwestern_toad_s_000090.png,6,1,4
5834,shooting_brake_s_000819.png,1,1,6
5835,pleasure_boat_s_001441.png,8,1,1
5836,anthus_pratensis_s_000751.png,2,1,0
5837,maltese_s_001651.png,5,1,4
5838,domestic_cat_s_001503.png,3,1,4
5839,trucking_rig_s_001329.png,9,1,7
5840,maltese_s_001115.png,5,1,8
5841,convertible_s_002643.png,1,1,0
5842,arabian_s_001461.png,7,1,6
5843,propeller_plane_s_002158.png,0,1,2
5844,roe_deer_s_000416.png,4,1,5
5845,rana_temporaria_s_000585.png,6,1,1
5846,appaloosa_s_002293.png,7,1,1
5847,wagtail_s_001619.png,2,1,4
5848,tomcat_s_000496.png,3,1,5
5849,mongrel_s_001152.png,5,1,3
5850,japanese_spaniel_s_001074.png,5,1,4
5851,aerial_ladder_truck_s_000401.png,9,1,5
5852,monoplane_s_000956.png,0,1,6
5853,puppy_s_001506.png,5,1,7
5854,broodmare_s_000453.png,7,1,4
5855,fireboat_s_000115.png,8,1,1
5856,cat_s_002072.png,3,1,9
5857,american_toad_s_000795.png,6,1,5
5858,reconnaissance_plane_s_000010.png,0,1,4
5859,tabby_cat_s_002642.png,3,1,9
5860,automobile_s_002697.png,1,1,1
5861,moving_van_s_002063.png,9,1,8
5862,emu_s_000547.png,2,1,0
5863,arabian_s_000880.png,7,1,9
5864,floatplane_s_000216.png,0,1,7
5865,delivery_van_s_000156.png,9,1,0
5866,freighter_s_001409.png,8,1,7
5867,bird_s_000957.png,2,1,0
5868,trailer_truck_s_000537.png,9,1,8
5869,cruiser_s_000296.png,8,1,6
5870,tabby_s_000600.png,3,1,1
5871,finch_s_000248.png,2,1,8
5872,maltese_s_001304.png,5,1,6
5873,fighter_aircraft_s_000293.png,0,1,1
5874,monoplane_s_001384.png,0,1,8
5875,boat_s_000411.png,8,1,3
5876,mouser_s_000190.png,3,1,6
5877,mouser_s_001291.png,3,1,0
5878,alytes_obstetricans_s_000124.png,6,1,7
5879,bufo_boreas_s_000268.png,6,1,1
5880,odocoileus_hemionus_s_000066.png,4,1,5
5881,lorry_s_000023.png,9,1,3
5882,green_frog_s_000525.png,6,1,3
5883,stealth_fighter_s_000238.png,0,1,6
5884,fire_truck_s_002147.png,9,1,7
5885,compact_car_s_002294.png,1,1,3
5886,pekinese_s_001241.png,5,1,2
5887,lipizzan_s_002110.png,7,1,1
5888,stealth_bomber_s_002215.png,0,1,2
5889,accentor_s_001199.png,2,1,2
5890,riding_horse_s_000019.png,7,1,3
5891,pleasure_boat_s_001575.png,8,1,2
5892,cassowary_s_001550.png,2,1,4
5893,moving_van_s_000528.png,9,1,5
5894,roe_deer_s_001119.png,4,1,0
5895,police_cruiser_s_000580.png,1,1,9
5896,domestic_cat_s_001062.png,3,1,3
5897,station_wagon_s_001401.png,1,1,4
5898,bullfrog_s_001148.png,6,1,9
5899,pekinese_s_001421.png,5,1,9
5900,grass_frog_s_000596.png,6,1,8
5901,ostrich_s_002617.png,2,1,0
5902,roe_deer_s_000480.png,4,1,8
5903,songbird_s_001992.png,2,1,2
5904,cargo_ship_s_000046.png,8,1,6
5905,japanese_spaniel_s_001229.png,5,1,6
5906,houseboat_s_000122.png,8,1,1
5907,bufo_bufo_s_001527.png,6,1,9
5908,barren_ground_caribou_s_000497.png,4,1,9
5909,european_elk_s_000007.png,4,1,5
5910,cargo_vessel_s_001860.png,8,1,5
5911,oil_tanker_s_001385.png,8,1,3
5912,leopard_frog_s_001935.png,6,1,8
5913,night_bird_s_000315.png,2,1,9
5914,tabby_s_001629.png,3,1,9
5915,house_cat_s_000915.png,3,1,8
5916,ship_s_001848.png,8,1,6
5917,coupe_s_001595.png,1,1,8
5918,domestic_cat_s_001116.png,3,1,9
5919,moose_s_000193.png,4,1,8
5920,mutt_s_000072.png,5,1,7
5921,toad_s_001863.png,6,1,2
5922,wagtail_s_001495.png,2,1,7
5923,sound_truck_s_001372.png,9,1,8
5924,stealth_bomber_s_001012.png,0,1,4
5925,broodmare_s_000797.png,7,1,0
5926,bird_s_000438.png,2,1,0
5927,mare_s_000233.png,7,1,6
5928,stealth_bomber_s_001017.png,0,1,0
5929,pontoon_s_001284.png,8,1,6
5930,gelding_s_000390.png,7,1,0
5931,deer_s_000348.png,4,1,0
5932,pilot_boat_s_000715.png,8,1,4
5933,bird_s_000773.png,2,1,3
5934,arabian_s_001847.png,7,1,2
5935,lipizzan_s_000061.png,7,1,2
5936,appaloosa_s_002009.png,7,1,4
5937,laundry_truck_s_000338.png,9,1,8
5938,garbage_truck_s_000534.png,9,1,5
5939,compact_car_s_000472.png,1,1,7
5940,cervus_elaphus_s_000010.png,4,1,3
5941,containership_s_000511.png,8,1,3
5942,felis_catus_s_000179.png,3,1,5
5943,stud_mare_s_000977.png,7,1,1
5944,european_elk_s_000383.png,4,1,4
5945,tabby_cat_s_001459.png,3,1,0
5946,alces_alces_s_001829.png,4,1,8
5947,automobile_s_000532.png,1,1,7
5948,cargo_vessel_s_002302.png,8,1,9
5949,cabin_cruiser_s_001815.png,8,1,0
5950,sambar_s_000143.png,4,1,4
5951,auto_s_002033.png,1,1,7
5952,airbus_s_000221.png,0,1,6
5953,freighter_s_001701.png,8,1,9
5954,biplane_s_002219.png,0,1,4
5955,multiengine_plane_s_000090.png,0,1,5
5956,stealth_bomber_s_002110.png,0,1,0
5957,cervus_elaphus_s_000459.png,4,1,4
5958,male_horse_s_000600.png,7,1,7
5959,automobile_s_000763.png,1,1,0
5960,toy_spaniel_s_001806.png,5,1,7
5961,pekingese_s_000356.png,5,1,9
5962,blenheim_spaniel_s_000272.png,5,1,1
5963,tabby_cat_s_001187.png,3,1,2
5964,western_toad_s_000256.png,6,1,7
5965,pekingese_s_000472.png,5,1,9
5966,tabby_cat_s_002746.png,3,1,5
5967,accentor_s_000610.png,2,1,4
5968,garbage_truck_s_000026.png,9,1,4
5969,airliner_s_000187.png,0,1,8
5970,maltese_dog_s_000735.png,5,1,2
5971,motorcar_s_000609.png,1,1,1
5972,stealth_fighter_s_001100.png,0,1,9
5973,airbus_s_002026.png,0,1,6
5974,delivery_truck_s_000931.png,9,1,5
5975,estate_car_s_000247.png,1,1,3
5976,stud_mare_s_001389.png,7,1,4
5977,ship_s_000958.png,8,1,7
5978,camion_s_000929.png,9,1,3
5979,finch_s_000628.png,2,1,6
5980,tomcat_s_001046.png,3,1,9
5981,pekingese_s_000945.png,5,1,9
5982,tennessee_walker_s_000506.png,7,1,5
5983,estate_car_s_001091.png,1,1,0
5984,airbus_s_000889.png,0,1,8
5985,passenger_ship_s_000968.png,8,1,5
5986,oil_tanker_s_000706.png,8,1,3
5987,cargo_vessel_s_002052.png,8,1,5
5988,airbus_s_001723.png,0,1,7
5989,studhorse_s_000175.png,7,1,1
5990,pipit_s_000157.png,2,1,7
5991,broodmare_s_001181.png,7,1,6
5992,finch_s_000823.png,2,1,7
5993,maltese_s_001229.png,5,1,6
5994,airbus_s_000925.png,0,1,4
5995,stallion_s_001676.png,7,1,2
5996,arabian_s_000665.png,7,1,9
5997,delivery_truck_s_000653.png,9,1,6
5998,muntjac_s_000802.png,4,1,2
5999,cargo_ship_s_000429.png,8,1,8
6000,bufo_americanus_s_000162.png,6,1,0
6001,puppy_s_000191.png,5,1,1
6002,trailer_truck_s_000646.png,9,1,3
6003,spring_frog_s_000418.png,6,1,3
6004,cabin_cruiser_s_001567.png,8,1,6
6005,green_frog_s_001424.png,6,1,0
6006,fire_engine_s_000446.png,9,1,9
6007,fawn_s_000014.png,4,1,8
6008,jetliner_s_000590.png,0,1,2
6009,rangifer_caribou_s_000395.png,4,1,6
6010,saddle_horse_s_001672.png,7,1,5
6011,rhea_americana_s_000335.png,2,1,9
6012,lorry_s_001425.png,9,1,7
6013,plane_s_000482.png,0,1,6
6014,tabby_s_000885.png,3,1,8
6015,jumbojet_s_001009.png,0,1,9
6016,tipper_truck_s_000904.png,9,1,0
6017,pekinese_s_001445.png,5,1,9
6018,pipit_s_001134.png,2,1,8
6019,bird_s_000214.png,2,1,7
6020,coupe_s_000427.png,1,1,3
6021,capreolus_capreolus_s_000376.png,4,1,7
6022,american_elk_s_000716.png,4,1,2
6023,ostrich_s_000033.png,2,1,9
6024,domestic_dog_s_000444.png,5,1,5
6025,bufo_bufo_s_001260.png,6,1,1
6026,bird_s_000774.png,2,1,5
6027,mule_deer_s_001420.png,4,1,0
6028,cassowary_s_000235.png,2,1,1
6029,blenheim_spaniel_s_000605.png,5,1,8
6030,felis_catus_s_001174.png,3,1,7
6031,police_cruiser_s_000313.png,1,1,3
6032,lipizzan_s_001116.png,7,1,5
6033,maltese_s_001361.png,5,1,6
6034,truck_s_001311.png,9,1,5
6035,bufo_s_001325.png,6,1,1
6036,trucking_rig_s_001310.png,9,1,7
6037,toy_dog_s_000072.png,5,1,8
6038,tipper_truck_s_000777.png,9,1,4
6039,deer_s_001871.png,4,1,1
6040,convertible_s_002086.png,1,1,2
6041,flying_bird_s_001528.png,2,1,0
6042,chihuahua_s_001171.png,5,1,4
6043,tipper_s_000150.png,9,1,5
6044,cargo_vessel_s_001016.png,8,1,0
6045,cat_s_001807.png,3,1,9
6046,rana_pipiens_s_000776.png,6,1,4
6047,blenheim_spaniel_s_000196.png,5,1,1
6048,dog_s_001797.png,5,1,4
6049,mule_deer_s_000978.png,4,1,6
6050,freighter_s_001197.png,8,1,2
6051,gelding_s_000864.png,7,1,0
6052,dump_truck_s_000940.png,9,1,5
6053,maltese_s_001437.png,5,1,8
6054,jetliner_s_000694.png,0,1,8
6055,cargo_vessel_s_001986.png,8,1,0
6056,fallow_deer_s_001851.png,4,1,7
6057,trucking_rig_s_001250.png,9,1,4
6058,maltese_s_000417.png,5,1,8
6059,stallion_s_001119.png,7,1,0
6060,tabby_s_001789.png,3,1,7
6061,tabby_cat_s_002169.png,3,1,3
6062,attack_aircraft_s_001276.png,0,1,9
6063,flying_bird_s_001458.png,2,1,1
6064,automobile_s_001418.png,1,1,2
6065,chihuahua_s_000130.png,5,1,7
6066,dump_truck_s_001977.png,9,1,5
6067,jumbo_jet_s_000033.png,0,1,9
6068,auto_s_001721.png,1,1,7
6069,accentor_s_000088.png,2,1,3
6070,felis_catus_s_000474.png,3,1,8
6071,tomcat_s_001532.png,3,1,3
6072,stud_mare_s_000634.png,7,1,7
6073,rhea_s_000160.png,2,1,5
6074,automobile_s_002305.png,1,1,7
6075,twinjet_s_001100.png,0,1,1
6076,quarter_horse_s_001525.png,7,1,0
6077,arabian_s_001024.png,7,1,0
6078,convertible_s_000105.png,1,1,0
6079,domestic_cat_s_000385.png,3,1,9
6080,muntjac_s_000376.png,4,1,0
6081,alauda_arvensis_s_001268.png,2,1,9
6082,blenheim_spaniel_s_001117.png,5,1,1
6083,garbage_truck_s_000400.png,9,1,4
6084,odocoileus_hemionus_s_000466.png,4,1,9
6085,fighter_s_000018.png,0,1,6
6086,oil_tanker_s_000030.png,8,1,5
6087,camion_s_000622.png,9,1,9
6088,canis_familiaris_s_001109.png,5,1,5
6089,felis_catus_s_001520.png,3,1,8
6090,jumbojet_s_000200.png,0,1,1
6091,feist_s_000361.png,5,1,8
6092,maltese_s_002237.png,5,1,8
6093,frog_s_000095.png,6,1,8
6094,puppy_s_000152.png,5,1,6
6095,bufo_viridis_s_000093.png,6,1,9
6096,bufo_calamita_s_000677.png,6,1,5
6097,ostrich_s_001201.png,2,1,6
6098,attack_aircraft_s_000011.png,0,1,4
6099,icebreaker_s_001937.png,8,1,3
6100,chihuahua_s_000142.png,5,1,8
