,image_name,target
11616,powerboat_s_000772.png,8
11617,tomcat_s_002329.png,3
11618,airbus_s_001963.png,0
11619,compact_car_s_002315.png,1
11620,trailer_truck_s_000887.png,9
11621,broodmare_s_000945.png,7
11622,peke_s_000465.png,5
11623,domestic_cat_s_000311.png,3
11624,dog_s_001231.png,5
11625,tabby_cat_s_002671.png,3
11626,muntjac_s_001101.png,4
11627,pilot_boat_s_000148.png,8
11628,felis_catus_s_001210.png,3
11629,accentor_s_000322.png,2
11630,wagtail_s_000458.png,2
11631,police_cruiser_s_000780.png,1
11632,mouser_s_001186.png,3
11633,fighter_aircraft_s_000017.png,0
11634,rana_catesbeiana_s_000291.png,6
11635,roe_deer_s_000219.png,4
11636,pekingese_s_001393.png,5
11637,chihuahua_s_000976.png,5
11638,rana_clamitans_s_000337.png,6
11639,cat_s_002307.png,3
11640,coupe_s_000057.png,1
11641,nandu_s_000776.png,2
11642,airliner_s_000183.png,0
11643,propeller_plane_s_001092.png,0
11644,cascades_frog_s_000174.png,6
11645,estate_car_s_000246.png,1
11646,coupe_s_000665.png,1
11647,rana_catesbeiana_s_000988.png,6
11648,lippizan_s_001296.png,7
11649,muntjac_s_001591.png,4
11650,flying_bird_s_000104.png,2
11651,frog_s_002974.png,6
11652,boat_s_001777.png,8
11653,house_cat_s_001591.png,3
11654,south_american_bullfrog_s_000001.png,6
11655,felis_domesticus_s_000554.png,3
11656,gelding_s_000430.png,7
11657,frog_s_002815.png,6
11658,fire_engine_s_000310.png,9
11659,fire_truck_s_002332.png,9
11660,tractor_trailer_s_002044.png,9
11661,jetliner_s_000125.png,0
11662,pekingese_s_000490.png,5
11663,car_s_000256.png,1
11664,auto_s_001209.png,1
11665,cargo_ship_s_001755.png,8
11666,cassowary_s_000655.png,2
11667,tug_s_000106.png,8
11668,domestic_cat_s_000739.png,3
11669,horse_s_000001.png,7
11670,alces_alces_s_001488.png,4
11671,stealth_bomber_s_000253.png,0
11672,leopard_frog_s_000749.png,6
11673,containership_s_000874.png,8
11674,lightship_s_001166.png,8
11675,toad_s_001969.png,6
11676,merchant_ship_s_001523.png,8
11677,delivery_truck_s_001543.png,9
11678,trucking_rig_s_001679.png,9
11679,car_s_002214.png,1
11680,felis_domesticus_s_000471.png,3
11681,trailer_truck_s_000295.png,9
11682,biplane_s_002059.png,0
11683,shooting_brake_s_000779.png,1
11684,pipit_s_001383.png,2
11685,moving_van_s_000155.png,9
11686,automobile_s_001312.png,1
11687,bufo_marinus_s_001157.png,6
11688,aerial_ladder_truck_s_000350.png,9
11689,airbus_s_002174.png,0
11690,spring_frog_s_001513.png,6
11691,stealth_fighter_s_001487.png,0
11692,coupe_s_001502.png,1
11693,liberty_ship_s_001416.png,8
11694,lapdog_s_000956.png,5
11695,auto_s_001766.png,1
11696,automobile_s_001220.png,1
11697,gelding_s_001848.png,7
11698,automobile_s_001545.png,1
11699,leptodactylus_pentadactylus_s_000013.png,6
11700,dump_truck_s_001002.png,9
11701,toy_spaniel_s_000931.png,5
11702,convertible_s_000615.png,1
11703,tip_truck_s_000141.png,9
11704,arabian_s_001848.png,7
11705,alauda_arvensis_s_000117.png,2
11706,lifeboat_s_000118.png,8
11707,estate_car_s_001299.png,1
11708,coupe_s_000536.png,1
11709,attack_aircraft_s_001154.png,0
11710,flying_bird_s_001726.png,2
11711,leopard_frog_s_001702.png,6
11712,pekingese_s_001705.png,5
11713,dromaius_novaehollandiae_s_000404.png,2
11714,tomcat_s_000720.png,3
11715,lorry_s_000359.png,9
11716,compact_car_s_000879.png,1
11717,tipper_truck_s_000674.png,9
11718,tabby_cat_s_000922.png,3
11719,leopard_frog_s_000499.png,6
11720,truck_s_000572.png,9
11721,stealth_bomber_s_000916.png,0
11722,toy_spaniel_s_000599.png,5
11723,mongrel_s_000577.png,5
11724,tabby_cat_s_001072.png,3
11725,peke_s_001197.png,5
11726,bullfrog_s_000671.png,6
11727,alley_cat_s_002118.png,3
11728,rana_catesbeiana_s_000719.png,6
11729,natterjack_s_000459.png,6
11730,finch_s_000727.png,2
11731,passerine_s_000648.png,2
11732,jumbo_jet_s_000065.png,0
11733,bufo_bufo_s_002322.png,6
11734,jumbojet_s_001575.png,0
11735,maltese_dog_s_000646.png,5
11736,alley_cat_s_000048.png,3
11737,maltese_dog_s_000877.png,5
11738,cat_s_002795.png,3
11739,cat_s_002474.png,3
11740,lapdog_s_001535.png,5
11741,stud_mare_s_001359.png,7
11742,walking_horse_s_000441.png,7
11743,tabby_s_000513.png,3
11744,coupe_s_000994.png,1
11745,hen_s_000015.png,2
11746,dromaius_novaehollandiae_s_000400.png,2
11747,delivery_truck_s_000980.png,9
11748,bufo_marinus_s_001425.png,6
11749,arabian_s_000899.png,7
11750,compact_car_s_000482.png,1
11751,bufo_bufo_s_002375.png,6
11752,domestic_cat_s_000401.png,3
11753,mutt_s_001288.png,5
11754,bufo_viridis_s_000648.png,6
11755,fire_truck_s_001015.png,9
11756,bufo_bufo_s_001564.png,6
11757,cervus_elaphus_s_000684.png,4
11758,cat_s_000080.png,3
11759,mule_deer_s_000455.png,4
11760,felis_domesticus_s_000322.png,3
11761,lippizaner_s_000274.png,7
11762,biplane_s_001134.png,0
11763,felis_catus_s_000612.png,3
11764,house_cat_s_001767.png,3
11765,capreolus_capreolus_s_000705.png,4
11766,kiwi_s_000895.png,2
11767,wagon_s_001579.png,1
11768,monoplane_s_001305.png,0
11769,muntjac_s_000045.png,4
11770,puppy_s_001978.png,5
11771,aerial_ladder_truck_s_000848.png,9
11772,biplane_s_000403.png,0
11773,tipper_truck_s_000947.png,9
11774,trailer_truck_s_001165.png,9
11775,fighter_s_000278.png,0
11776,station_wagon_s_001368.png,1
11777,truck_s_001313.png,9
11778,gelding_s_001418.png,7
11779,lark_s_001343.png,2
11780,alytes_obstetricans_s_000181.png,6
11781,lippizaner_s_000019.png,7
11782,car_s_000267.png,1
11783,dive_bomber_s_000198.png,0
11784,alytes_obstetricans_s_000518.png,6
11785,fallow_deer_s_001399.png,4
11786,trucking_rig_s_001674.png,9
11787,motorcar_s_000531.png,1
11788,appaloosa_s_002026.png,7
11789,apteryx_s_000277.png,2
11790,chihuahua_s_002107.png,5
11791,estate_car_s_000671.png,1
11792,green_frog_s_001651.png,6
11793,minesweeper_s_001037.png,8
11794,roe_deer_s_000052.png,4
11795,toy_dog_s_000215.png,5
11796,lipizzan_s_001598.png,7
11797,tipper_s_002190.png,9
11798,cargo_vessel_s_001990.png,8
11799,motorcar_s_000580.png,1
11800,tailed_frog_s_000417.png,6
11801,dump_truck_s_001512.png,9
11802,airliner_s_000950.png,0
11803,garbage_truck_s_001089.png,9
11804,station_wagon_s_000878.png,1
11805,felis_catus_s_001514.png,3
11806,tractor_trailer_s_000297.png,9
11807,japanese_deer_s_000101.png,4
11808,icebreaker_s_001346.png,8
11809,felis_domesticus_s_000234.png,3
11810,woodland_caribou_s_000082.png,4
11811,ostrich_s_001878.png,2
11812,airbus_s_001341.png,0
11813,wagtail_s_000931.png,2
11814,garbage_truck_s_001181.png,9
11815,cassowary_s_002242.png,2
11816,cassowary_s_001722.png,2
11817,shooting_brake_s_001269.png,1
11818,blenheim_spaniel_s_001100.png,5
11819,domestic_dog_s_000681.png,5
11820,deer_s_001447.png,4
11821,grass_frog_s_000895.png,6
11822,compact_car_s_002276.png,1
11823,bufo_viridis_s_000567.png,6
11824,motorcar_s_002461.png,1
11825,ostrich_s_002645.png,2
11826,mutt_s_001898.png,5
11827,toad_s_001142.png,6
11828,semi_s_001086.png,9
11829,convertible_s_001559.png,1
11830,tanker_s_000379.png,8
11831,auto_s_001867.png,1
11832,passenger_ship_s_001597.png,8
11833,toad_frog_s_000058.png,6
11834,delivery_truck_s_000266.png,9
11835,propeller_plane_s_000652.png,0
11836,felis_catus_s_000319.png,3
11837,stud_mare_s_000208.png,7
11838,biplane_s_001531.png,0
11839,barking_deer_s_000091.png,4
11840,broodmare_s_001530.png,7
11841,riding_horse_s_000237.png,7
11842,sea_boat_s_000175.png,8
11843,emu_novaehollandiae_s_000859.png,2
11844,monoplane_s_000304.png,0
11845,deer_s_000203.png,4
11846,appaloosa_s_002176.png,7
11847,chihuahua_s_000114.png,5
11848,mare_s_000716.png,7
11849,stealth_fighter_s_000025.png,0
11850,automobile_s_000443.png,1
11851,toad_frog_s_001151.png,6
11852,pekingese_s_000983.png,5
11853,canis_familiaris_s_000074.png,5
11854,japanese_spaniel_s_000134.png,5
11855,felis_domesticus_s_000651.png,3
11856,semi_s_002029.png,9
11857,station_wagon_s_000571.png,1
11858,domestic_cat_s_001148.png,3
11859,american_elk_s_000954.png,4
11860,capreolus_capreolus_s_001541.png,4
11861,pekingese_s_000991.png,5
11862,dama_dama_s_000105.png,4
11863,speedboat_s_001530.png,8
11864,tabby_cat_s_000388.png,3
11865,tipper_truck_s_000905.png,9
11866,pilot_boat_s_000501.png,8
11867,stud_mare_s_001652.png,7
11868,tomcat_s_000378.png,3
11869,elk_s_001863.png,4
11870,arabian_s_001630.png,7
11871,rangifer_tarandus_s_000159.png,4
11872,capreolus_capreolus_s_001054.png,4
11873,wagtail_s_001045.png,2
11874,tabby_cat_s_001547.png,3
11875,bufo_americanus_s_000895.png,6
11876,lorry_s_002252.png,9
11877,male_horse_s_000569.png,7
11878,fallow_deer_s_001863.png,4
11879,airliner_s_001136.png,0
11880,domestic_dog_s_000177.png,5
11881,lipizzan_s_001355.png,7
11882,wagtail_s_000453.png,2
11883,trucking_rig_s_001252.png,9
11884,prunella_modularis_s_000857.png,2
11885,skylark_s_000058.png,2
11886,iceboat_s_000922.png,8
11887,biplane_s_001247.png,0
11888,deer_s_000106.png,4
11889,tractor_trailer_s_000922.png,9
11890,compact_car_s_000666.png,1
11891,cassowary_s_002441.png,2
11892,woodland_caribou_s_000522.png,4
11893,maltese_s_000701.png,5
11894,tabby_cat_s_001285.png,3
11895,coupe_s_000138.png,1
11896,estate_car_s_000104.png,1
11897,amphibious_aircraft_s_000741.png,0
11898,banana_boat_s_000853.png,8
11899,chihuahua_s_001381.png,5
11900,norfolk_wherry_s_000177.png,8
11901,truck_s_002067.png,9
11902,tabby_cat_s_001275.png,3
11903,southwestern_toad_s_000030.png,6
11904,western_toad_s_000691.png,6
11905,english_toy_spaniel_s_000967.png,5
11906,passenger_ship_s_000592.png,8
11907,ferryboat_s_000071.png,8
11908,airbus_s_001327.png,0
11909,lippizan_s_001148.png,7
11910,car_s_000836.png,1
11911,bufo_bufo_s_000474.png,6
11912,biplane_s_000619.png,0
11913,stealth_bomber_s_001375.png,0
11914,cervus_sika_s_000136.png,4
11915,cassowary_s_001956.png,2
11916,wagon_s_002523.png,1
11917,spring_frog_s_000383.png,6
11918,truck_s_000216.png,9
11919,attack_aircraft_s_001147.png,0
11920,convertible_s_002271.png,1
11921,rhea_americana_s_000391.png,2
11922,japanese_spaniel_s_000107.png,5
11923,finch_s_000123.png,2
11924,chihuahua_s_000599.png,5
11925,mule_deer_s_002276.png,4
11926,tennessee_walker_s_001360.png,7
11927,roe_deer_s_001061.png,4
11928,chihuahua_s_002136.png,5
11929,tabby_s_000914.png,3
11930,caribou_s_001794.png,4
11931,ladder_truck_s_001001.png,9
11932,pickerel_frog_s_000856.png,6
11933,blenheim_spaniel_s_000528.png,5
11934,flightless_bird_s_000395.png,2
11935,appaloosa_s_001609.png,7
11936,prunella_modularis_s_000460.png,2
11937,airbus_s_001476.png,0
11938,house_cat_s_001592.png,3
11939,plane_s_000658.png,0
11940,tipper_truck_s_000284.png,9
11941,camion_s_001187.png,9
11942,ship_s_002331.png,8
11943,lark_s_000398.png,2
11944,amphibious_aircraft_s_000349.png,0
11945,red_deer_s_001735.png,4
11946,plane_s_000470.png,0
11947,dog_s_001628.png,5
11948,cargo_vessel_s_001387.png,8
11949,pekinese_s_001598.png,5
11950,lipizzan_s_001207.png,7
11951,tennessee_walker_s_000766.png,7
11952,sika_s_001583.png,4
11953,toy_spaniel_s_001558.png,5
11954,cruiser_s_000782.png,1
11955,station_wagon_s_000592.png,1
11956,musk_deer_s_000095.png,4
11957,odocoileus_hemionus_s_001252.png,4
11958,fighter_s_000174.png,0
11959,sparrow_s_000002.png,2
11960,tabby_cat_s_000068.png,3
11961,rhea_americana_s_000078.png,2
11962,cassowary_s_001240.png,2
11963,kamikaze_s_000046.png,0
11964,bufo_viridis_s_001393.png,6
11965,powerboat_s_000839.png,8
11966,cab_s_001051.png,1
11967,elk_s_000217.png,4
11968,leopard_frog_s_001997.png,6
11969,tomcat_s_000250.png,3
11970,cat_s_000012.png,3
11971,auto_s_001950.png,1
11972,coupe_s_000849.png,1
11973,wagtail_s_001434.png,2
11974,male_horse_s_000791.png,7
11975,stealth_fighter_s_000560.png,0
11976,tabby_s_001182.png,3
11977,ship_s_001019.png,8
11978,liberty_ship_s_000217.png,8
11979,fighter_aircraft_s_001312.png,0
11980,blenheim_spaniel_s_000260.png,5
11981,midwife_toad_s_000261.png,6
11982,muntjac_s_000718.png,4
11983,sika_s_000452.png,4
11984,dump_truck_s_000363.png,9
11985,wagtail_s_000035.png,2
11986,powerboat_s_000719.png,8
11987,bufo_calamita_s_000751.png,6
11988,mongrel_s_000891.png,5
11989,stealth_fighter_s_000540.png,0
11990,quarter_horse_s_002121.png,7
11991,alauda_arvensis_s_000527.png,2
11992,sparrow_s_000021.png,2
11993,boat_s_001234.png,8
11994,cervus_unicolor_s_000214.png,4
11995,maltese_s_000597.png,5
11996,arabian_s_001829.png,7
11997,odocoileus_hemionus_s_000624.png,4
11998,cat_s_000922.png,3
11999,spring_frog_s_000726.png,6
12000,bufo_bufo_s_000575.png,6
12001,trucking_rig_s_001615.png,9
12002,lorry_s_001881.png,9
12003,bufo_calamita_s_000289.png,6
12004,frog_s_000629.png,6
12005,pekingese_s_000562.png,5
12006,fallow_deer_s_000021.png,4
12007,true_cat_s_000833.png,3
12008,trucking_rig_s_000213.png,9
12009,bomber_s_000060.png,0
12010,airbus_s_000805.png,0
12011,trailer_truck_s_000506.png,9
12012,domestic_dog_s_000027.png,5
12013,felis_domesticus_s_000709.png,3
12014,bufo_marinus_s_000574.png,6
12015,pekinese_s_002031.png,5
12016,tabby_s_001305.png,3
12017,barking_frog_s_000017.png,6
12018,quarter_horse_s_000426.png,7
12019,spadefoot_s_000807.png,6
12020,powerboat_s_000456.png,8
12021,ostrich_s_002432.png,2
12022,woodland_caribou_s_000471.png,4
12023,cavalry_horse_s_001676.png,7
12024,passenger_ship_s_000863.png,8
12025,wagon_s_001902.png,1
12026,elk_s_001493.png,4
12027,car_s_001020.png,1
12028,airbus_s_000521.png,0
12029,attack_aircraft_s_001015.png,0
12030,airbus_s_001387.png,0
12031,rana_temporaria_s_000789.png,6
12032,domestic_cat_s_001358.png,3
12033,felis_catus_s_000028.png,3
12034,rana_pipiens_s_000069.png,6
12035,garbage_truck_s_002331.png,9
12036,gelding_s_002293.png,7
12037,airliner_s_001897.png,0
12038,wagon_s_001908.png,1
12039,tabby_cat_s_002333.png,3
12040,dump_truck_s_000044.png,9
12041,boat_s_001331.png,8
12042,tomcat_s_000388.png,3
12043,sparrow_s_001528.png,2
12044,anthus_pratensis_s_001075.png,2
12045,tabby_cat_s_002657.png,3
12046,flightless_bird_s_000105.png,2
12047,convertible_s_000592.png,1
12048,spadefoot_s_000275.png,6
12049,car_s_000030.png,1
12050,tabby_s_001723.png,3
12051,chihuahua_s_000005.png,5
12052,jetliner_s_000790.png,0
12053,pekingese_s_000802.png,5
12054,convertible_s_001966.png,1
12055,true_toad_s_000065.png,6
12056,biplane_s_001423.png,0
12057,green_frog_s_001973.png,6
12058,dunnock_s_000225.png,2
12059,odocoileus_hemionus_s_000116.png,4
12060,passerine_s_001603.png,2
12061,ladder_truck_s_000006.png,9
12062,fighter_aircraft_s_000701.png,0
12063,trucking_rig_s_001503.png,9
12064,shooting_brake_s_001495.png,1
12065,ship_s_002345.png,8
12066,true_frog_s_001220.png,6
12067,alauda_arvensis_s_000978.png,2
12068,lapdog_s_002295.png,5
12069,mutt_s_000694.png,5
12070,bird_s_002262.png,2
12071,shooting_brake_s_000184.png,1
12072,airbus_s_000700.png,0
12073,aeroplane_s_000071.png,0
12074,struthio_camelus_s_000143.png,2
12075,roe_deer_s_000642.png,4
12076,domestic_cat_s_001220.png,3
12077,bufo_bufo_s_000108.png,6
12078,dive_bomber_s_000102.png,0
12079,aeroplane_s_000033.png,0
12080,taxi_s_001520.png,1
12081,barking_frog_s_000572.png,6
12082,maltese_s_002080.png,5
12083,fighter_aircraft_s_000101.png,0
12084,moose_s_000915.png,4
12085,delivery_truck_s_001217.png,9
12086,trucking_rig_s_001245.png,9
12087,freighter_s_001164.png,8
12088,feist_s_000359.png,5
12089,chihuahua_s_001764.png,5
12090,tanker_s_002434.png,8
12091,domestic_cat_s_001158.png,3
12092,sea_boat_s_001703.png,8
12093,ferryboat_s_000428.png,8
12094,elk_s_000532.png,4
12095,stealth_fighter_s_001716.png,0
12096,cat_s_001588.png,3
12097,arabian_s_001608.png,7
12098,pekingese_s_001575.png,5
12099,tennessee_walker_s_000714.png,7
12100,motorcar_s_001426.png,1
12101,leopard_frog_s_001550.png,6
12102,convertible_s_000492.png,1
12103,mule_deer_s_001474.png,4
12104,delivery_truck_s_000925.png,9
12105,house_cat_s_001585.png,3
12106,muntjac_s_001085.png,4
12107,dunnock_s_001130.png,2
12108,odocoileus_hemionus_s_000784.png,4
12109,dunnock_s_000299.png,2
12110,rangifer_caribou_s_000064.png,4
12111,alley_cat_s_002347.png,3
12112,camion_s_001076.png,9
12113,domestic_cat_s_001875.png,3
12114,motorcar_s_002156.png,1
12115,container_ship_s_001225.png,8
12116,tipper_lorry_s_000416.png,9
12117,deer_s_000285.png,4
12118,cat_s_000371.png,3
12119,mutt_s_001450.png,5
12120,container_vessel_s_000878.png,8
12121,stealth_bomber_s_001220.png,0
12122,barking_frog_s_001055.png,6
12123,car_s_000816.png,1
12124,capreolus_capreolus_s_000163.png,4
12125,dredger_s_001031.png,8
12126,racing_boat_s_000602.png,8
12127,car_s_000393.png,1
12128,boat_s_002683.png,8
12129,stealth_fighter_s_000382.png,0
12130,airliner_s_000175.png,0
12131,stealth_fighter_s_000889.png,0
12132,roe_deer_s_000705.png,4
12133,fighter_aircraft_s_000012.png,0
12134,rangifer_caribou_s_000553.png,4
12135,canis_familiaris_s_000085.png,5
12136,deer_s_000270.png,4
12137,dromaius_novaehollandiae_s_000141.png,2
12138,bufo_s_001645.png,6
12139,plane_s_000188.png,0
12140,wagtail_s_001290.png,2
12141,apteryx_s_000012.png,2
12142,lipizzan_s_001811.png,7
12143,elk_s_002100.png,4
12144,japanese_spaniel_s_000182.png,5
12145,felis_domesticus_s_000076.png,3
12146,green_frog_s_001644.png,6
12147,domestic_cat_s_002106.png,3
12148,dromaius_novaehollandiae_s_000192.png,2
12149,biplane_s_001251.png,0
12150,car_s_000590.png,1
12151,spadefoot_s_000654.png,6
12152,lorry_s_001358.png,9
12153,dredger_s_000163.png,8
12154,moose_s_000071.png,4
12155,cat_s_000051.png,3
12156,bird_s_001055.png,2
12157,gelding_s_001410.png,7
12158,convertible_s_001396.png,1
12159,garbage_truck_s_000840.png,9
12160,odocoileus_hemionus_s_000252.png,4
12161,passerine_s_000188.png,2
12162,fire_truck_s_000520.png,9
12163,broodmare_s_000863.png,7
12164,funny_wagon_s_000407.png,1
12165,jetliner_s_001411.png,0
12166,flightless_bird_s_000254.png,2
12167,wagon_s_000993.png,1
12168,leopard_frog_s_001542.png,6
12169,estate_car_s_000443.png,1
12170,coupe_s_000919.png,1
12171,bufo_bufo_s_000011.png,6
12172,fireboat_s_000380.png,8
12173,emu_s_001891.png,2
12174,house_cat_s_001194.png,3
12175,motorboat_s_001450.png,8
12176,cargo_vessel_s_000754.png,8
12177,canis_familiaris_s_000789.png,5
12178,monoplane_s_000622.png,0
12179,mule_deer_s_001463.png,4
12180,wagtail_s_001147.png,2
12181,airliner_s_000303.png,0
12182,dustcart_s_000046.png,9
12183,car_s_000356.png,1
12184,mutt_s_000645.png,5
12185,estate_car_s_000108.png,1
12186,dumper_s_000528.png,9
12187,sound_truck_s_000597.png,9
12188,struthio_camelus_s_000985.png,2
12189,ferryboat_s_000384.png,8
12190,felis_catus_s_001428.png,3
12191,accentor_s_000480.png,2
12192,fighter_aircraft_s_001160.png,0
12193,european_toad_s_000127.png,6
12194,oil_tanker_s_001697.png,8
12195,tabby_s_001844.png,3
12196,cattle_boat_s_000249.png,8
12197,guard_boat_s_000466.png,8
12198,mongrel_s_000896.png,5
12199,frog_s_001660.png,6
12200,sparrow_s_000587.png,2
12201,boat_s_000724.png,8
12202,mongrel_s_001585.png,5
12203,bufo_viridis_s_001283.png,6
12204,wapiti_s_000022.png,4
12205,pekingese_s_000943.png,5
12206,ship_s_000062.png,8
12207,cargo_vessel_s_002304.png,8
12208,alces_alces_s_000341.png,4
12209,jumbojet_s_001622.png,0
12210,automobile_s_000275.png,1
12211,domestic_cat_s_000577.png,3
12212,pterocnemia_pennata_s_000089.png,2
12213,wapiti_s_000515.png,4
12214,rana_catesbeiana_s_001717.png,6
12215,cat_s_001151.png,3
12216,cat_s_002689.png,3
12217,sika_s_001731.png,4
12218,cascades_frog_s_000064.png,6
12219,honey_eater_s_000422.png,2
12220,quarter_horse_s_000128.png,7
12221,rana_catesbeiana_s_000112.png,6
12222,spring_frog_s_000999.png,6
12223,toy_dog_s_000217.png,5
12224,rangifer_tarandus_s_001241.png,4
12225,tabby_cat_s_000441.png,3
12226,stealth_fighter_s_000234.png,0
12227,arabian_s_001652.png,7
12228,convertible_s_002449.png,1
12229,arab_s_000037.png,7
12230,stealth_bomber_s_001218.png,0
12231,estate_car_s_000445.png,1
12232,auto_s_001079.png,1
12233,tugboat_s_000023.png,8
12234,attack_aircraft_s_000484.png,0
12235,dog_s_000109.png,5
12236,speedboat_s_000027.png,8
12237,cat_s_000544.png,3
12238,tailed_toad_s_000035.png,6
12239,toy_spaniel_s_000800.png,5
12240,bufo_marinus_s_000308.png,6
12241,felis_domesticus_s_000043.png,3
12242,japanese_spaniel_s_000260.png,5
12243,broodmare_s_001569.png,7
12244,quarter_horse_s_001317.png,7
12245,dump_truck_s_001037.png,9
12246,chihuahua_s_001442.png,5
12247,convertible_s_002205.png,1
12248,lorry_s_001819.png,9
12249,container_vessel_s_000394.png,8
12250,pipit_s_001585.png,2
12251,pontoon_s_000027.png,8
12252,jumbojet_s_001234.png,0
12253,roe_deer_s_000998.png,4
12254,rana_temporaria_s_000618.png,6
12255,mouser_s_001475.png,3
12256,mutt_s_000689.png,5
12257,attack_aircraft_s_001389.png,0
12258,boat_s_001185.png,8
12259,tow_truck_s_000968.png,9
12260,automobile_s_002539.png,1
12261,cervus_elaphus_s_001030.png,4
12262,articulated_lorry_s_000025.png,9
12263,green_frog_s_001678.png,6
12264,motorcar_s_001410.png,1
12265,airliner_s_001917.png,0
12266,speedboat_s_000026.png,8
12267,bird_s_000722.png,2
12268,cattle_boat_s_000314.png,8
12269,cow_pony_s_000970.png,7
12270,airliner_s_002054.png,0
12271,arabian_s_000212.png,7
12272,lipizzan_s_002064.png,7
12273,bufo_marinus_s_001106.png,6
12274,lapdog_s_002008.png,5
12275,automobile_s_000311.png,1
12276,compact_car_s_001144.png,1
12277,supertanker_s_000334.png,8
12278,house_cat_s_000247.png,3
12279,dump_truck_s_000863.png,9
12280,station_wagon_s_002466.png,1
12281,blenheim_spaniel_s_001106.png,5
12282,sika_s_000055.png,4
12283,coupe_s_001687.png,1
12284,stealth_bomber_s_000285.png,0
12285,sika_s_001055.png,4
12286,lifeboat_s_000142.png,8
12287,emu_s_000958.png,2
12288,pantechnicon_s_000248.png,9
12289,true_cat_s_001337.png,3
12290,pekinese_s_001257.png,5
12291,convertible_s_002842.png,1
12292,automobile_s_001225.png,1
12293,rana_clamitans_s_000343.png,6
12294,fighter_aircraft_s_001742.png,0
12295,convertible_s_000577.png,1
12296,monoplane_s_000034.png,0
12297,stealth_bomber_s_001186.png,0
12298,lorry_s_002422.png,9
12299,automobile_s_000780.png,1
12300,chihuahua_s_001335.png,5
12301,deer_s_000072.png,4
12302,texas_toad_s_000127.png,6
12303,car_s_000912.png,1
12304,tomcat_s_001040.png,3
12305,bufo_s_001690.png,6
12306,automobile_s_000887.png,1
12307,mule_deer_s_002007.png,4
12308,coupe_s_001517.png,1
12309,fallow_deer_s_001671.png,4
12310,chihuahua_s_001248.png,5
12311,coupe_s_001632.png,1
12312,trucking_rig_s_001099.png,9
12313,wapiti_s_000487.png,4
12314,dump_truck_s_000841.png,9
12315,delivery_truck_s_001000.png,9
12316,tabby_cat_s_001837.png,3
12317,bird_s_000379.png,2
12318,iceboat_s_000176.png,8
12319,oil_tanker_s_000662.png,8
12320,tennessee_walker_s_001263.png,7
12321,bufo_marinus_s_000325.png,6
12322,chihuahua_s_000195.png,5
12323,passerine_s_001893.png,2
12324,fallow_deer_s_001401.png,4
12325,twinjet_s_001162.png,0
12326,toy_spaniel_s_001686.png,5
12327,walking_horse_s_001395.png,7
12328,twinjet_s_000733.png,0
12329,cat_s_000153.png,3
12330,chihuahua_s_001010.png,5
12331,fallow_deer_s_001855.png,4
12332,house_cat_s_000081.png,3
12333,caribou_s_000906.png,4
12334,american_elk_s_001314.png,4
12335,station_wagon_s_000555.png,1
12336,wagon_s_000845.png,1
12337,bufo_s_001979.png,6
12338,cassowary_s_000883.png,2
12339,bufo_americanus_s_000711.png,6
12340,shooting_brake_s_000171.png,1
12341,maltese_dog_s_000865.png,5
12342,tomcat_s_000916.png,3
12343,rangifer_tarandus_s_001173.png,4
12344,dive_bomber_s_000386.png,0
12345,stealth_bomber_s_000982.png,0
12346,sparrow_s_000237.png,2
12347,camion_s_001111.png,9
12348,compact_car_s_000659.png,1
12349,canis_familiaris_s_000196.png,5
12350,police_cruiser_s_000569.png,1
12351,boat_s_002401.png,8
12352,mongrel_s_001408.png,5
12353,cargo_vessel_s_001238.png,8
12354,bufo_debilis_s_000066.png,6
12355,stealth_fighter_s_000377.png,0
12356,natterjack_s_000613.png,6
12357,pekingese_s_001442.png,5
12358,tipper_lorry_s_000171.png,9
12359,rana_temporaria_s_001407.png,6
12360,auto_s_001768.png,1
12361,ostrich_s_001731.png,2
12362,ostrich_s_000576.png,2
12363,stealth_fighter_s_000362.png,0
12364,arabian_s_000172.png,7
12365,stud_mare_s_001383.png,7
12366,alley_cat_s_002165.png,3
12367,leopard_frog_s_001243.png,6
12368,elk_s_002413.png,4
12369,toad_s_000418.png,6
12370,domestic_cat_s_000422.png,3
12371,mongrel_s_002708.png,5
12372,container_ship_s_000632.png,8
12373,coupe_s_000099.png,1
12374,frog_s_000167.png,6
12375,airbus_s_001557.png,0
12376,cassowary_s_000001.png,2
12377,mouser_s_000779.png,3
12378,shooting_brake_s_000412.png,1
12379,natterjack_s_000065.png,6
12380,cock_s_000504.png,2
12381,stallion_s_000059.png,7
12382,cat_s_000917.png,3
12383,dump_truck_s_002207.png,9
12384,car_s_001448.png,1
12385,tipper_lorry_s_000061.png,9
12386,felis_domesticus_s_000669.png,3
12387,rhea_americana_s_000240.png,2
12388,estate_car_s_001739.png,1
12389,car_s_000710.png,1
12390,pekinese_s_000057.png,5
12391,domestic_cat_s_000077.png,3
12392,trailer_truck_s_001670.png,9
12393,biplane_s_001360.png,0
12394,stud_mare_s_000543.png,7
12395,passenger_ship_s_000206.png,8
12396,bufo_bufo_s_000461.png,6
12397,walking_horse_s_000663.png,7
12398,bird_s_000072.png,2
12399,finch_s_000387.png,2
12400,oil_tanker_s_001392.png,8
12401,passenger_ship_s_001772.png,8
12402,gelding_s_002193.png,7
12403,powerboat_s_000625.png,8
12404,tractor_s_000319.png,9
